"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
1939,"Judge of Election PENN HILLS WARD 6 DIST 5  (Prec-0554) (Vote For 1)","Mary Audrey McGuire","Dem",89,98.89,586,105,1,1,"0","0"
1940,"Judge of Election PENN HILLS WARD 6 DIST 5  (Prec-0554) (Vote For 1)","WRITE-IN","",1,1.11,586,105,1,1,"0","0"
1941,"Judge of Election PENN HILLS WARD 7 DIST 2  (Prec-0557) (Vote For 1)","Ilene M. Hightower","Rep",71,95.95,657,123,1,1,"0","0"
1942,"Judge of Election PENN HILLS WARD 7 DIST 2  (Prec-0557) (Vote For 1)","WRITE-IN","",3,4.05,657,123,1,1,"0","0"
1943,"Judge of Election PENN HILLS WARD 7 DIST 4  (Prec-0559) (Vote For 1)","Claudia A. Shields","Dem",108,99.08,616,141,1,1,"0","0"
1944,"Judge of Election PENN HILLS WARD 7 DIST 4  (Prec-0559) (Vote For 1)","WRITE-IN","",1,0.92,616,141,1,1,"0","0"
1945,"Judge of Election PENN HILLS WARD 8 DIST 2  (Prec-0564) (Vote For 1)","Amy Davis Kendall","Rep",72,97.30,547,124,1,1,"0","0"
1946,"Judge of Election PENN HILLS WARD 8 DIST 2  (Prec-0564) (Vote For 1)","WRITE-IN","",2,2.70,547,124,1,1,"0","0"
1947,"Judge of Election PENN HILLS WARD 9 DIST 1  (Prec-0569) (Vote For 1)","Alison Bursic","Dem",112,100.00,512,144,1,1,"0","0"
1948,"Judge of Election PENN HILLS WARD 9 DIST 1  (Prec-0569) (Vote For 1)","WRITE-IN","",0,0.00,512,144,1,1,"0","0"
1949,"Judge of Election PINE DIST 5  (Prec-0578) (Vote For 1)","Lynn A. Warmus","Dem",210,98.59,1681,317,1,1,"0","0"
1950,"Judge of Election PINE DIST 5  (Prec-0578) (Vote For 1)","WRITE-IN","",3,1.41,1681,317,1,1,"0","0"
1951,"Judge of Election PITCAIRN DIST 1  (Prec-0582) (Vote For 1)","Jan Johnston","Rep",123,99.19,951,210,1,1,"0","0"
1952,"Judge of Election PITCAIRN DIST 1  (Prec-0582) (Vote For 1)","WRITE-IN","",1,0.81,951,210,1,1,"0","0"
1953,"Judge of Election PITCAIRN DIST 2  (Prec-0583) (Vote For 1)","Alan D. Ankney","Dem",75,100.00,516,92,1,1,"0","0"
1954,"Judge of Election PITCAIRN DIST 2  (Prec-0583) (Vote For 1)","WRITE-IN","",0,0.00,516,92,1,1,"0","0"
1955,"Judge of Election PITCAIRN DIST 3  (Prec-0584) (Vote For 1)","Judy A. Shipley","Rep",163,100.00,665,235,1,1,"0","0"
1956,"Judge of Election PITCAIRN DIST 3  (Prec-0584) (Vote For 1)","WRITE-IN","",0,0.00,665,235,1,1,"0","0"
1957,"Judge of Election PITTSBURGH WARD 1 DIST 2  (Prec-0586) (Vote For 1)","Gloria J. Payne","Dem",68,97.14,676,83,1,1,"0","0"
1958,"Judge of Election PITTSBURGH WARD 1 DIST 2  (Prec-0586) (Vote For 1)","WRITE-IN","",2,2.86,676,83,1,1,"0","0"
1959,"Judge of Election PITTSBURGH WARD 3 DIST 5  (Prec-0593) (Vote For 1)","Phyllis McDaniels","Dem",59,100.00,448,68,1,1,"0","0"
1960,"Judge of Election PITTSBURGH WARD 3 DIST 5  (Prec-0593) (Vote For 1)","WRITE-IN","",0,0.00,448,68,1,1,"0","0"
1961,"Judge of Election PITTSBURGH WARD 4 DIST 7  (Prec-0600) (Vote For 1)","Nora Blithe Runsdorf","Dem",203,100.00,3163,233,1,1,"0","0"
1962,"Judge of Election PITTSBURGH WARD 4 DIST 7  (Prec-0600) (Vote For 1)","WRITE-IN","",0,0.00,3163,233,1,1,"0","0"
1963,"Judge of Election PITTSBURGH WARD 4 DIST 11  (Prec-0604) (Vote For 1)","Virginia Watland Sheaffer","Dem",177,99.44,562,208,1,1,"0","0"
1964,"Judge of Election PITTSBURGH WARD 4 DIST 11  (Prec-0604) (Vote For 1)","WRITE-IN","",1,0.56,562,208,1,1,"0","0"
1965,"Judge of Election PITTSBURGH WARD 4 DIST 15  (Prec-0608) (Vote For 1)","Zoe Lardas","Dem",65,98.48,1078,70,1,1,"0","0"
1966,"Judge of Election PITTSBURGH WARD 4 DIST 15  (Prec-0608) (Vote For 1)","WRITE-IN","",1,1.52,1078,70,1,1,"0","0"
1967,"Judge of Election PITTSBURGH WARD 4 DIST 17  (Prec-0610) (Vote For 1)","Carlisa Gandy-Lewis","Dem",110,98.21,647,124,1,1,"0","0"
1968,"Judge of Election PITTSBURGH WARD 4 DIST 17  (Prec-0610) (Vote For 1)","WRITE-IN","",2,1.79,647,124,1,1,"0","0"
1969,"Judge of Election PITTSBURGH WARD 5 DIST 4  (Prec-0616) (Vote For 1)","Audrey L. Anderson","Dem",44,100.00,301,50,1,1,"0","0"
1970,"Judge of Election PITTSBURGH WARD 5 DIST 4  (Prec-0616) (Vote For 1)","WRITE-IN","",0,0.00,301,50,1,1,"0","0"
1971,"Judge of Election PITTSBURGH WARD 5 DIST 6  (Prec-0618) (Vote For 1)","Brenda Toley","Dem",53,84.13,552,68,1,1,"0","0"
1972,"Judge of Election PITTSBURGH WARD 5 DIST 6  (Prec-0618) (Vote For 1)","WRITE-IN","",10,15.87,552,68,1,1,"0","0"
1973,"Judge of Election PITTSBURGH WARD 5 DIST 7  (Prec-0619) (Vote For 1)","Jewel Mosley","Dem",80,93.02,448,92,1,1,"0","0"
1974,"Judge of Election PITTSBURGH WARD 5 DIST 7  (Prec-0619) (Vote For 1)","WRITE-IN","",6,6.98,448,92,1,1,"0","0"
1975,"Judge of Election PITTSBURGH WARD 5 DIST 8  (Prec-0620) (Vote For 1)","Welzetta Hardeman","Dem",87,98.86,438,99,1,1,"0","0"
1976,"Judge of Election PITTSBURGH WARD 5 DIST 8  (Prec-0620) (Vote For 1)","WRITE-IN","",1,1.14,438,99,1,1,"0","0"
1977,"Judge of Election PITTSBURGH WARD 5 DIST 9  (Prec-0621) (Vote For 1)","LaRita Taylor","Dem",139,98.58,1127,162,1,1,"0","0"
1978,"Judge of Election PITTSBURGH WARD 5 DIST 9  (Prec-0621) (Vote For 1)","WRITE-IN","",2,1.42,1127,162,1,1,"0","0"
1979,"Judge of Election PITTSBURGH WARD 5 DIST 10  (Prec-0622) (Vote For 1)","Patricia L. Coleman","Dem",103,100.00,466,110,1,1,"0","0"
1980,"Judge of Election PITTSBURGH WARD 5 DIST 10  (Prec-0622) (Vote For 1)","WRITE-IN","",0,0.00,466,110,1,1,"0","0"
1981,"Judge of Election PITTSBURGH WARD 5 DIST 11  (Prec-0623) (Vote For 1)","Emma Pipkin","Nai",28,100.00,385,63,1,1,"0","0"
1982,"Judge of Election PITTSBURGH WARD 5 DIST 11  (Prec-0623) (Vote For 1)","WRITE-IN","",0,0.00,385,63,1,1,"0","0"
1983,"Judge of Election PITTSBURGH WARD 5 DIST 12  (Prec-0624) (Vote For 1)","Earline Tibbs-Jackson","Dem",68,98.55,427,75,1,1,"0","0"
1984,"Judge of Election PITTSBURGH WARD 5 DIST 12  (Prec-0624) (Vote For 1)","WRITE-IN","",1,1.45,427,75,1,1,"0","0"
1985,"Judge of Election PITTSBURGH WARD 5 DIST 13  (Prec-0625) (Vote For 1)","Janet M. Sizemore","Dem",44,100.00,283,46,1,1,"0","0"
1986,"Judge of Election PITTSBURGH WARD 5 DIST 13  (Prec-0625) (Vote For 1)","WRITE-IN","",0,0.00,283,46,1,1,"0","0"
1987,"Judge of Election PITTSBURGH WARD 5 DIST 14  (Prec-0626) (Vote For 1)","Sandra L. Mitchell","Dem",41,97.62,276,43,1,1,"0","0"
1988,"Judge of Election PITTSBURGH WARD 5 DIST 14  (Prec-0626) (Vote For 1)","WRITE-IN","",1,2.38,276,43,1,1,"0","0"
1989,"Judge of Election PITTSBURGH WARD 6 DIST 4  (Prec-0634) (Vote For 1)","Walter John Sinicki","Dem",133,98.52,579,156,1,1,"0","0"
1990,"Judge of Election PITTSBURGH WARD 6 DIST 4  (Prec-0634) (Vote For 1)","WRITE-IN","",2,1.48,579,156,1,1,"0","0"
1991,"Judge of Election PITTSBURGH WARD 7 DIST 4  (Prec-0639) (Vote For 1)","Mary Alice Lightle","Dem",171,99.42,1104,194,1,1,"0","0"
1992,"Judge of Election PITTSBURGH WARD 7 DIST 4  (Prec-0639) (Vote For 1)","WRITE-IN","",1,0.58,1104,194,1,1,"0","0"
1993,"Judge of Election PITTSBURGH WARD 7 DIST 10  (Prec-0645) (Vote For 1)","Lawrence F. Mercurio, Jr.","Dem",182,98.38,1030,212,1,1,"0","0"
1994,"Judge of Election PITTSBURGH WARD 7 DIST 10  (Prec-0645) (Vote For 1)","WRITE-IN","",3,1.62,1030,212,1,1,"0","0"
1995,"Judge of Election PITTSBURGH WARD 8 DIST 1  (Prec-0650) (Vote For 1)","Doreen M. Culley","Dem",86,97.73,366,103,1,1,"0","0"
1996,"Judge of Election PITTSBURGH WARD 8 DIST 1  (Prec-0650) (Vote For 1)","WRITE-IN","",2,2.27,366,103,1,1,"0","0"
1997,"Judge of Election PITTSBURGH WARD 8 DIST 2  (Prec-0651) (Vote For 1)","Lucille P. Tortorea","Dem",162,99.39,623,191,1,1,"0","0"
1998,"Judge of Election PITTSBURGH WARD 8 DIST 2  (Prec-0651) (Vote For 1)","WRITE-IN","",1,0.61,623,191,1,1,"0","0"
1999,"Judge of Election PITTSBURGH WARD 8 DIST 6  (Prec-0655) (Vote For 1)","John Airhart","Dem",85,98.84,437,103,1,1,"0","0"
2000,"Judge of Election PITTSBURGH WARD 8 DIST 6  (Prec-0655) (Vote For 1)","WRITE-IN","",1,1.16,437,103,1,1,"0","0"
2001,"Judge of Election PITTSBURGH WARD 8 DIST 8  (Prec-0657) (Vote For 1)","John R. Axtell","Dem",200,98.52,656,227,1,1,"0","0"
2002,"Judge of Election PITTSBURGH WARD 8 DIST 8  (Prec-0657) (Vote For 1)","WRITE-IN","",3,1.48,656,227,1,1,"0","0"
2003,"Judge of Election PITTSBURGH WARD 9 DIST 2  (Prec-0664) (Vote For 1)","Joanne Scoulos","Dem",156,99.36,621,166,1,1,"0","0"
2004,"Judge of Election PITTSBURGH WARD 9 DIST 2  (Prec-0664) (Vote For 1)","WRITE-IN","",1,0.64,621,166,1,1,"0","0"
2005,"Judge of Election PITTSBURGH WARD 9 DIST 3  (Prec-0665) (Vote For 1)","Diane Schiavo","Dem",153,99.35,607,168,1,1,"0","0"
2006,"Judge of Election PITTSBURGH WARD 9 DIST 3  (Prec-0665) (Vote For 1)","WRITE-IN","",1,0.65,607,168,1,1,"0","0"
2007,"Judge of Election PITTSBURGH WARD 9 DIST 4  (Prec-0666) (Vote For 1)","Barbara Kelly","Dem",167,100.00,621,190,1,1,"0","0"
2008,"Judge of Election PITTSBURGH WARD 9 DIST 4  (Prec-0666) (Vote For 1)","WRITE-IN","",0,0.00,621,190,1,1,"0","0"
2009,"Judge of Election PITTSBURGH WARD 9 DIST 5  (Prec-0667) (Vote For 1)","Loretta L. Millender","Dem",175,100.00,701,191,1,1,"0","0"
2010,"Judge of Election PITTSBURGH WARD 9 DIST 5  (Prec-0667) (Vote For 1)","WRITE-IN","",0,0.00,701,191,1,1,"0","0"
2011,"Judge of Election PITTSBURGH WARD 10 DIST 3  (Prec-0674) (Vote For 1)","Genevieve Skrinjar","Dem",150,98.04,689,168,1,1,"0","0"
2012,"Judge of Election PITTSBURGH WARD 10 DIST 3  (Prec-0674) (Vote For 1)","WRITE-IN","",3,1.96,689,168,1,1,"0","0"
2013,"Judge of Election PITTSBURGH WARD 10 DIST 5  (Prec-0676) (Vote For 1)","David Maslow","Dem",134,98.53,505,159,1,1,"0","0"
2014,"Judge of Election PITTSBURGH WARD 10 DIST 5  (Prec-0676) (Vote For 1)","WRITE-IN","",2,1.47,505,159,1,1,"0","0"
2015,"Judge of Election PITTSBURGH WARD 10 DIST 6  (Prec-0677) (Vote For 1)","Timothy J. Byrnes","Dem",154,99.35,505,174,1,1,"0","0"
2016,"Judge of Election PITTSBURGH WARD 10 DIST 6  (Prec-0677) (Vote For 1)","WRITE-IN","",1,0.65,505,174,1,1,"0","0"
2017,"Judge of Election PITTSBURGH WARD 10 DIST 8  (Prec-0679) (Vote For 1)","Patricia Harkins","Dem",168,99.41,588,200,1,1,"0","0"
2018,"Judge of Election PITTSBURGH WARD 10 DIST 8  (Prec-0679) (Vote For 1)","WRITE-IN","",1,0.59,588,200,1,1,"0","0"
2019,"Judge of Election PITTSBURGH WARD 10 DIST 9  (Prec-0680) (Vote For 1)","Joleine Kenaan","Dem",154,99.35,537,176,1,1,"0","0"
2020,"Judge of Election PITTSBURGH WARD 10 DIST 9  (Prec-0680) (Vote For 1)","WRITE-IN","",1,0.65,537,176,1,1,"0","0"
2021,"Judge of Election PITTSBURGH WARD 10 DIST 14  (Prec-0685 (Vote For 1)","Ruth L. Thomas","Dem",174,99.43,551,200,1,1,"0","0"
2022,"Judge of Election PITTSBURGH WARD 10 DIST 14  (Prec-0685 (Vote For 1)","WRITE-IN","",1,0.57,551,200,1,1,"0","0"
2023,"Judge of Election PITTSBURGH WARD 10 DIST 19  (Prec-0690 (Vote For 1)","Emanuel Gay","Dem",96,98.97,477,105,1,1,"0","0"
2024,"Judge of Election PITTSBURGH WARD 10 DIST 19  (Prec-0690 (Vote For 1)","WRITE-IN","",1,1.03,477,105,1,1,"0","0"
2025,"Judge of Election PITTSBURGH WARD 11 DIST 2  (Prec-0692) (Vote For 1)","Renee White","Dem",145,97.97,592,154,1,1,"0","0"
2026,"Judge of Election PITTSBURGH WARD 11 DIST 2  (Prec-0692) (Vote For 1)","WRITE-IN","",3,2.03,592,154,1,1,"0","0"
2027,"Judge of Election PITTSBURGH WARD 11 DIST 3  (Prec-0693) (Vote For 1)","Mary McNulty","Dem",93,100.00,471,104,1,1,"0","0"
2028,"Judge of Election PITTSBURGH WARD 11 DIST 3  (Prec-0693) (Vote For 1)","WRITE-IN","",0,0.00,471,104,1,1,"0","0"
2029,"Judge of Election PITTSBURGH WARD 11 DIST 6  (Prec-0696) (Vote For 1)","Frances Rocereto","D/R",158,99.37,874,195,1,1,"0","0"
2030,"Judge of Election PITTSBURGH WARD 11 DIST 6  (Prec-0696) (Vote For 1)","WRITE-IN","",1,0.63,874,195,1,1,"0","0"
2031,"Judge of Election PITTSBURGH WARD 11 DIST 10  (Prec-0700 (Vote For 1)","Lee Ann Wagner Cica","Dem",249,100.00,584,289,1,1,"0","0"
2032,"Judge of Election PITTSBURGH WARD 11 DIST 10  (Prec-0700 (Vote For 1)","WRITE-IN","",0,0.00,584,289,1,1,"0","0"
2033,"Judge of Election PITTSBURGH WARD 11 DIST 14  (Prec-0704 (Vote For 1)","Laura M. McCullough","Dem",91,100.00,590,99,1,1,"0","0"
2034,"Judge of Election PITTSBURGH WARD 11 DIST 14  (Prec-0704 (Vote For 1)","WRITE-IN","",0,0.00,590,99,1,1,"0","0"
2035,"Judge of Election PITTSBURGH WARD 11 DIST 16  (Prec-0706 (Vote For 1)","Robin Hall","Dem",111,99.11,618,128,1,1,"0","0"
2036,"Judge of Election PITTSBURGH WARD 11 DIST 16  (Prec-0706 (Vote For 1)","WRITE-IN","",1,0.89,618,128,1,1,"0","0"
2037,"Judge of Election PITTSBURGH WARD 11 DIST 18  (Prec-0708 (Vote For 1)","Linda Macklin","Dem",81,100.00,568,86,1,1,"0","0"
2038,"Judge of Election PITTSBURGH WARD 11 DIST 18  (Prec-0708 (Vote For 1)","WRITE-IN","",0,0.00,568,86,1,1,"0","0"
2039,"Judge of Election PITTSBURGH WARD 12 DIST 1  (Prec-0709) (Vote For 1)","Brandon J. Davis","Dem",43,100.00,246,45,1,1,"0","0"
2040,"Judge of Election PITTSBURGH WARD 12 DIST 1  (Prec-0709) (Vote For 1)","WRITE-IN","",0,0.00,246,45,1,1,"0","0"
2041,"Judge of Election PITTSBURGH WARD 12 DIST 3  (Prec-0711) (Vote For 1)","Lougusta Adams","Dem",18,100.00,167,19,1,1,"0","0"
2042,"Judge of Election PITTSBURGH WARD 12 DIST 3  (Prec-0711) (Vote For 1)","WRITE-IN","",0,0.00,167,19,1,1,"0","0"
2043,"Judge of Election PITTSBURGH WARD 12 DIST 6  (Prec-0714) (Vote For 1)","Tina Banks","Dem",37,100.00,245,39,1,1,"0","0"
2044,"Judge of Election PITTSBURGH WARD 12 DIST 6  (Prec-0714) (Vote For 1)","WRITE-IN","",0,0.00,245,39,1,1,"0","0"
2045,"Judge of Election PITTSBURGH WARD 12 DIST 11  (Prec-0719 (Vote For 1)","Charlie Lee Wylie","Dem",78,98.73,472,88,1,1,"0","0"
2046,"Judge of Election PITTSBURGH WARD 12 DIST 11  (Prec-0719 (Vote For 1)","WRITE-IN","",1,1.27,472,88,1,1,"0","0"
2047,"Judge of Election PITTSBURGH WARD 12 DIST 12  (Prec-0720 (Vote For 1)","Gail Jackson","Dem",109,100.00,743,121,1,1,"0","0"
2048,"Judge of Election PITTSBURGH WARD 12 DIST 12  (Prec-0720 (Vote For 1)","WRITE-IN","",0,0.00,743,121,1,1,"0","0"
2049,"Judge of Election PITTSBURGH WARD 12 DIST 15  (Prec-0723 (Vote For 1)","Adrienne C. Garner","Dem",119,100.00,566,127,1,1,"0","0"
2050,"Judge of Election PITTSBURGH WARD 12 DIST 15  (Prec-0723 (Vote For 1)","WRITE-IN","",0,0.00,566,127,1,1,"0","0"
2051,"Judge of Election PITTSBURGH WARD 13 DIST 1  (Prec-0725) (Vote For 1)","Mary H. Savage","Dem",53,100.00,295,57,1,1,"0","0"
2052,"Judge of Election PITTSBURGH WARD 13 DIST 1  (Prec-0725) (Vote For 1)","WRITE-IN","",0,0.00,295,57,1,1,"0","0"
2053,"Judge of Election PITTSBURGH WARD 13 DIST 2  (Prec-0726) (Vote For 1)","Blanche Gaston","Dem",90,100.00,413,97,1,1,"0","0"
2054,"Judge of Election PITTSBURGH WARD 13 DIST 2  (Prec-0726) (Vote For 1)","WRITE-IN","",0,0.00,413,97,1,1,"0","0"
2055,"Judge of Election PITTSBURGH WARD 13 DIST 3  (Prec-0727) (Vote For 1)","Lisa Blackburn","Dem",49,98.00,332,52,1,1,"0","0"
2056,"Judge of Election PITTSBURGH WARD 13 DIST 3  (Prec-0727) (Vote For 1)","WRITE-IN","",1,2.00,332,52,1,1,"0","0"
2057,"Judge of Election PITTSBURGH WARD 13 DIST 4  (Prec-0728) (Vote For 1)","Charlotte Conner","Dem",47,100.00,313,51,1,1,"0","0"
2058,"Judge of Election PITTSBURGH WARD 13 DIST 4  (Prec-0728) (Vote For 1)","WRITE-IN","",0,0.00,313,51,1,1,"0","0"
2059,"Judge of Election PITTSBURGH WARD 13 DIST 6  (Prec-0730) (Vote For 1)","Tanya McClendon-Todd","Dem",82,98.80,356,83,1,1,"0","0"
2060,"Judge of Election PITTSBURGH WARD 13 DIST 6  (Prec-0730) (Vote For 1)","WRITE-IN","",1,1.20,356,83,1,1,"0","0"
2061,"Judge of Election PITTSBURGH WARD 13 DIST 7  (Prec-0731) (Vote For 1)","Kwelin Lateshia House","Dem",60,100.00,398,66,1,1,"0","0"
2062,"Judge of Election PITTSBURGH WARD 13 DIST 7  (Prec-0731) (Vote For 1)","WRITE-IN","",0,0.00,398,66,1,1,"0","0"
2063,"Judge of Election PITTSBURGH WARD 13 DIST 8  (Prec-0732) (Vote For 1)","Keith McBroom","Dem",42,97.67,259,45,1,1,"0","0"
2064,"Judge of Election PITTSBURGH WARD 13 DIST 8  (Prec-0732) (Vote For 1)","WRITE-IN","",1,2.33,259,45,1,1,"0","0"
2065,"Judge of Election PITTSBURGH WARD 13 DIST 9  (Prec-0733) (Vote For 1)","Jocelyn P. Taylor","Dem",45,97.83,310,51,1,1,"0","0"
2066,"Judge of Election PITTSBURGH WARD 13 DIST 9  (Prec-0733) (Vote For 1)","WRITE-IN","",1,2.17,310,51,1,1,"0","0"
2067,"Judge of Election PITTSBURGH WARD 13 DIST 10  (Prec-0734 (Vote For 1)","Furman P. Johnson, Jr.","Dem",32,100.00,211,35,1,1,"0","0"
2068,"Judge of Election PITTSBURGH WARD 13 DIST 10  (Prec-0734 (Vote For 1)","WRITE-IN","",0,0.00,211,35,1,1,"0","0"
2069,"Judge of Election PITTSBURGH WARD 13 DIST 11  (Prec-0735 (Vote For 1)","Loma DeLaRosa","Dem",42,100.00,436,43,1,1,"0","0"
2070,"Judge of Election PITTSBURGH WARD 13 DIST 11  (Prec-0735 (Vote For 1)","WRITE-IN","",0,0.00,436,43,1,1,"0","0"
2071,"Judge of Election PITTSBURGH WARD 13 DIST 12  (Prec-0736 (Vote For 1)","Bonnie Squires-Haywood","Dem",61,100.00,442,70,1,1,"0","0"
2072,"Judge of Election PITTSBURGH WARD 13 DIST 12  (Prec-0736 (Vote For 1)","WRITE-IN","",0,0.00,442,70,1,1,"0","0"
2073,"Judge of Election PITTSBURGH WARD 13 DIST 13  (Prec-0737 (Vote For 1)","Shirley Wheaton","Dem",38,100.00,310,38,1,1,"0","0"
2074,"Judge of Election PITTSBURGH WARD 13 DIST 13  (Prec-0737 (Vote For 1)","WRITE-IN","",0,0.00,310,38,1,1,"0","0"
2075,"Judge of Election PITTSBURGH WARD 13 DIST 15  (Prec-0739 (Vote For 1)","Donnie Lee","Dem",82,100.00,332,86,1,1,"0","0"
2076,"Judge of Election PITTSBURGH WARD 13 DIST 15  (Prec-0739 (Vote For 1)","WRITE-IN","",0,0.00,332,86,1,1,"0","0"
2077,"Judge of Election PITTSBURGH WARD 14 DIST 4  (Prec-0747) (Vote For 1)","Madelyn Miller","Dem",257,100.00,759,288,1,1,"0","0"
2078,"Judge of Election PITTSBURGH WARD 14 DIST 4  (Prec-0747) (Vote For 1)","WRITE-IN","",0,0.00,759,288,1,1,"0","0"
2079,"Judge of Election PITTSBURGH WARD 14 DIST 8  (Prec-0751) (Vote For 1)","Pamela S. Eichenbaum","Dem",193,100.00,772,220,1,1,"0","0"
2080,"Judge of Election PITTSBURGH WARD 14 DIST 8  (Prec-0751) (Vote For 1)","WRITE-IN","",0,0.00,772,220,1,1,"0","0"
2081,"Judge of Election PITTSBURGH WARD 14 DIST 11  (Prec-0754 (Vote For 1)","Emily W. Swan","Rep",124,94.66,812,310,1,1,"0","0"
2082,"Judge of Election PITTSBURGH WARD 14 DIST 11  (Prec-0754 (Vote For 1)","WRITE-IN","",7,5.34,812,310,1,1,"0","0"
2083,"Judge of Election PITTSBURGH WARD 14 DIST 12  (Prec-0755 (Vote For 1)","Robin M. Sheffey","Dem",178,100.00,757,194,1,1,"0","0"
2084,"Judge of Election PITTSBURGH WARD 14 DIST 12  (Prec-0755 (Vote For 1)","WRITE-IN","",0,0.00,757,194,1,1,"0","0"
2085,"Judge of Election PITTSBURGH WARD 14 DIST 13  (Prec-0756 (Vote For 1)","Lillian Carpenter","Dem",220,99.10,777,262,1,1,"0","0"
2086,"Judge of Election PITTSBURGH WARD 14 DIST 13  (Prec-0756 (Vote For 1)","WRITE-IN","",2,0.90,777,262,1,1,"0","0"
2087,"Judge of Election PITTSBURGH WARD 14 DIST 15  (Prec-0758 (Vote For 1)","Bernadine Creighton","Dem",197,100.00,762,214,1,1,"0","0"
2088,"Judge of Election PITTSBURGH WARD 14 DIST 15  (Prec-0758 (Vote For 1)","WRITE-IN","",0,0.00,762,214,1,1,"0","0"
2089,"Judge of Election PITTSBURGH WARD 14 DIST 19  (Prec-0762 (Vote For 1)","Hugh L. Davidson","Dem",242,99.59,624,274,1,1,"0","0"
2090,"Judge of Election PITTSBURGH WARD 14 DIST 19  (Prec-0762 (Vote For 1)","WRITE-IN","",1,0.41,624,274,1,1,"0","0"
2091,"Judge of Election PITTSBURGH WARD 14 DIST 21  (Prec-0764 (Vote For 1)","Hannah Ben Zvi Sahud","Dem",191,99.48,592,222,1,1,"0","0"
2092,"Judge of Election PITTSBURGH WARD 14 DIST 21  (Prec-0764 (Vote For 1)","WRITE-IN","",1,0.52,592,222,1,1,"0","0"
2093,"Judge of Election PITTSBURGH WARD 14 DIST 22  (Prec-0765 (Vote For 1)","Mitchell McKenney","Dem",240,99.59,724,263,1,1,"0","0"
2094,"Judge of Election PITTSBURGH WARD 14 DIST 22  (Prec-0765 (Vote For 1)","WRITE-IN","",1,0.41,724,263,1,1,"0","0"
2095,"Judge of Election PITTSBURGH WARD 14 DIST 24  (Prec-0767 (Vote For 1)","David Salgarolo","Dem",172,99.42,573,199,1,1,"0","0"
2096,"Judge of Election PITTSBURGH WARD 14 DIST 24  (Prec-0767 (Vote For 1)","WRITE-IN","",1,0.58,573,199,1,1,"0","0"
2097,"Judge of Election PITTSBURGH WARD 14 DIST 26  (Prec-0769 (Vote For 1)","Andy Dlinn","Rep",97,96.04,626,232,1,1,"0","0"
2098,"Judge of Election PITTSBURGH WARD 14 DIST 26  (Prec-0769 (Vote For 1)","WRITE-IN","",4,3.96,626,232,1,1,"0","0"
2099,"Judge of Election PITTSBURGH WARD 14 DIST 27  (Prec-0770 (Vote For 1)","Ronald M. Rockovich","Dem",195,99.49,544,220,1,1,"0","0"
2100,"Judge of Election PITTSBURGH WARD 14 DIST 27  (Prec-0770 (Vote For 1)","WRITE-IN","",1,0.51,544,220,1,1,"0","0"
2101,"Judge of Election PITTSBURGH WARD 14 DIST 37  (Prec-0780 (Vote For 1)","Judith O'Connor","Dem",138,100.00,643,157,1,1,"0","0"
2102,"Judge of Election PITTSBURGH WARD 14 DIST 37  (Prec-0780 (Vote For 1)","WRITE-IN","",0,0.00,643,157,1,1,"0","0"
2103,"Judge of Election PITTSBURGH WARD 15 DIST 3  (Prec-0787) (Vote For 1)","James Mackin","Dem",141,99.30,617,157,1,1,"0","0"
2104,"Judge of Election PITTSBURGH WARD 15 DIST 3  (Prec-0787) (Vote For 1)","WRITE-IN","",1,0.70,617,157,1,1,"0","0"
2105,"Judge of Election PITTSBURGH WARD 15 DIST 5  (Prec-0789) (Vote For 1)","Theresa M. Mastriano","Dem",129,99.23,549,145,1,1,"0","0"
2106,"Judge of Election PITTSBURGH WARD 15 DIST 5  (Prec-0789) (Vote For 1)","WRITE-IN","",1,0.77,549,145,1,1,"0","0"
2107,"Judge of Election PITTSBURGH WARD 15 DIST 6  (Prec-0790) (Vote For 1)","Mary Ann Lyle","Dem",153,99.35,547,170,1,1,"0","0"
2108,"Judge of Election PITTSBURGH WARD 15 DIST 6  (Prec-0790) (Vote For 1)","WRITE-IN","",1,0.65,547,170,1,1,"0","0"
2109,"Judge of Election PITTSBURGH WARD 15 DIST 9  (Prec-0793) (Vote For 1)","Janet Kichinko","Dem",37,100.00,176,41,1,1,"0","0"
2110,"Judge of Election PITTSBURGH WARD 15 DIST 9  (Prec-0793) (Vote For 1)","WRITE-IN","",0,0.00,176,41,1,1,"0","0"
2111,"Judge of Election PITTSBURGH WARD 15 DIST 11  (Prec-0795 (Vote For 1)","Margaret R Brethauer","Dem",113,98.26,576,134,1,1,"0","0"
2112,"Judge of Election PITTSBURGH WARD 15 DIST 11  (Prec-0795 (Vote For 1)","WRITE-IN","",2,1.74,576,134,1,1,"0","0"
2113,"Judge of Election PITTSBURGH WARD 16 DIST 2  (Prec-0805) (Vote For 1)","James P. Gustaitis","Dem",136,98.55,1184,154,1,1,"0","0"
2114,"Judge of Election PITTSBURGH WARD 16 DIST 2  (Prec-0805) (Vote For 1)","WRITE-IN","",2,1.45,1184,154,1,1,"0","0"
2115,"Judge of Election PITTSBURGH WARD 16 DIST 7  (Prec-0810) (Vote For 1)","Catherine Thompson","Dem",42,97.67,413,49,1,1,"0","0"
2116,"Judge of Election PITTSBURGH WARD 16 DIST 7  (Prec-0810) (Vote For 1)","WRITE-IN","",1,2.33,413,49,1,1,"0","0"
